symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
STORJUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.2634943181818182, 0.17542613636363635, 0.13920454545454544, 0.09872159090909091, 0.1015625, 0.07741477272727272, 0.05042613636363636, 0.04971590909090909, 0.04403409090909091]",first,TA,2.925137918383148
STORJUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.11434659090909091, 0.10866477272727272, 0.10085227272727272, 0.10653409090909091, 0.09588068181818182, 0.09659090909090909, 0.10440340909090909, 0.09303977272727272, 0.08664772727272728, 0.09303977272727272]",second,TA,3.3172664764918327
STORJUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.28772919605077574, 0.17983074753173484, 0.14104372355430184, 0.09520451339915374, 0.07898448519040903, 0.06558533145275035, 0.05218617771509168, 0.057122708039492244, 0.04231311706629055]",first,TA,2.8821542536214677
STORJUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.12411847672778561, 0.09873060648801128, 0.11071932299012693, 0.09943582510578279, 0.09873060648801128, 0.08956276445698166, 0.08956276445698166, 0.10225669957686882, 0.09097320169252468, 0.09590973201692525]",second,TA,3.3148129041641203
STORJUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.29453015427769985, 0.17461430575035064, 0.13814866760168304, 0.09467040673211781, 0.07784011220196353, 0.05539971949509116, 0.07082748948106592, 0.04978962131837307, 0.04417952314165498]",first,TA,2.8783215250458496
STORJUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.12552594670406733, 0.10308555399719495, 0.1241234221598878, 0.10378681626928471, 0.10659186535764376, 0.105890603085554, 0.07924263674614306, 0.09326788218793829, 0.0785413744740533, 0.07994389901823282]",second,TA,3.302575772376328
STORJUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.31219168428470756, 0.17758985200845667, 0.12614517265680056, 0.10570824524312897, 0.06483439041578576, 0.058491895701198025, 0.053558844256518676, 0.05003523608174771, 0.05144467935165609]",first,TA,2.8446453221786894
STORJUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.12614517265680056, 0.1226215644820296, 0.10993657505285412, 0.0916138125440451, 0.08809020436927413, 0.10429880197322058, 0.09795630725863284, 0.08456659619450317, 0.07681465821000705, 0.09795630725863284]",second,TA,3.3054351467660643
STORJUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.32047685834502104, 0.17812061711079943, 0.14165497896213183, 0.08976157082748948, 0.07152875175315568, 0.05750350631136045, 0.05539971949509116, 0.04978962131837307, 0.03576437587657784]",first,TA,2.808760574642573
STORJUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.1185133239831697, 0.11570827489481066, 0.09957924263674614, 0.09957924263674614, 0.1002805049088359, 0.10869565217391304, 0.09467040673211781, 0.08976157082748948, 0.08625525946704067, 0.08695652173913043]",second,TA,3.3136624822608893
STORJUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.2839248434237996, 0.18093249826026445, 0.13569937369519833, 0.1022964509394572, 0.07863604732080724, 0.05845511482254697, 0.05845511482254697, 0.05149617258176757, 0.05010438413361169]",first,TA,2.8936668128985166
STORJUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.10647181628392484, 0.1315240083507307, 0.10647181628392484, 0.09951287404314545, 0.09394572025052192, 0.10438413361169102, 0.0953375086986778, 0.10090466249130133, 0.0918580375782881, 0.06958942240779402]",second,TA,3.3062821581985795
STORJUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.2738675958188153, 0.17560975609756097, 0.14076655052264808, 0.09198606271777003, 0.08641114982578398, 0.06968641114982578, 0.06132404181184669, 0.0529616724738676, 0.047386759581881537]",first,TA,2.92025335291284
STORJUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.11010452961672473, 0.11637630662020906, 0.11219512195121951, 0.10522648083623694, 0.110801393728223, 0.09965156794425087, 0.09547038327526132, 0.08153310104529617, 0.0794425087108014, 0.089198606271777]",second,TA,3.3104062910467835
STORJUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.2972027972027972, 0.1916083916083916, 0.11888111888111888, 0.0965034965034965, 0.07972027972027972, 0.06363636363636363, 0.056643356643356645, 0.04965034965034965, 0.046153846153846156]",first,TA,2.8660701347674022
STORJUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.10839160839160839, 0.12377622377622377, 0.10979020979020979, 0.11818181818181818, 0.0986013986013986, 0.11188811188811189, 0.09230769230769231, 0.08951048951048951, 0.07832167832167833, 0.06923076923076923]",second,TA,3.3011386877680398
STORJUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.31004989308624376, 0.16892373485388454, 0.1247327156094084, 0.11475409836065574, 0.08481824661439771, 0.05702066999287242, 0.04918032786885246, 0.05060584461867427, 0.03991446899501069]",first,TA,2.844776468268093
STORJUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.11903064861012116, 0.13186029935851745, 0.12188168210976479, 0.09978617248752673, 0.10263720598717035, 0.08125445473984319, 0.10334996436208126, 0.07483962936564505, 0.08410548823948681, 0.08125445473984319]",second,TA,3.297108138861861
STORJUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.32875722543352603, 0.17846820809248554, 0.09971098265895954, 0.09104046242774566, 0.09176300578034682, 0.06864161849710983, 0.05635838150289017, 0.044797687861271675, 0.04046242774566474]",first,TA,2.821032234844874
STORJUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.12283236994219653, 0.12933526011560695, 0.11343930635838151, 0.08598265895953758, 0.12138728323699421, 0.09465317919075145, 0.0888728323699422, 0.09465317919075145, 0.07658959537572255, 0.07225433526011561]",second,TA,3.2951203667762594
STORJUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.3057142857142857, 0.19, 0.11714285714285715, 0.09142857142857143, 0.09214285714285714, 0.06285714285714286, 0.055, 0.04285714285714286, 0.04285714285714286]",first,TA,2.8433973544919118
STORJUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.11857142857142858, 0.125, 0.11785714285714285, 0.09642857142857143, 0.09857142857142857, 0.11071428571428571, 0.07428571428571429, 0.08642857142857142, 0.08714285714285715, 0.085]",second,TA,3.302733347266058
STORJUSDT,2024-01-17-00:00,2024-01-18-00:00,"[0.3202614379084967, 0.16630355846042122, 0.12926652142338416, 0.08351488743645606, 0.074800290486565, 0.06899055918663761, 0.06100217864923747, 0.04720406681190995, 0.048656499636891795]",first,TA,2.8493927822991356
STORJUSDT,2024-01-17-00:00,2024-01-18-00:00,"[0.12926652142338416, 0.12854030501089325, 0.10021786492374728, 0.11982570806100218, 0.1074800290486565, 0.0878721859114016, 0.08496732026143791, 0.07770515613652869, 0.06608569353667393, 0.09803921568627451]",second,TA,3.2916578834362777
STORJUSDT,2024-01-18-00:00,2024-01-19-00:00,"[0.3093964858670741, 0.16195569136745608, 0.11077158135981666, 0.09396485867074103, 0.10007639419404125, 0.07104660045836517, 0.05653170359052712, 0.04354469060351413, 0.052711993888464474]",first,TA,2.8795832106770796
STORJUSDT,2024-01-18-00:00,2024-01-19-00:00,"[0.13674560733384264, 0.11382734912146678, 0.09702062643239114, 0.10236822001527884, 0.08938120702826585, 0.09472880061115355, 0.08097784568372804, 0.07028265851795264, 0.09702062643239114, 0.11764705882352941]",second,TA,3.2986295150790643
STORJUSDT,2024-01-19-00:00,2024-01-20-00:00,"[0.30569948186528495, 0.1991117690599556, 0.1228719467061436, 0.09770540340488527, 0.06513693560325684, 0.07031828275351591, 0.05477424130273871, 0.04441154700222058, 0.03997039230199852]",first,TA,2.8264942078643442
STORJUSDT,2024-01-19-00:00,2024-01-20-00:00,"[0.11621021465581051, 0.1080680977054034, 0.11324944485566248, 0.0925240562546262, 0.10362694300518134, 0.09400444115470022, 0.10362694300518134, 0.10658771280532939, 0.08142116950407106, 0.08068097705403404]",second,TA,3.3117392141384525
STORJUSDT,2024-01-20-00:00,2024-01-21-00:00,"[0.3038842345773039, 0.19116527037319117, 0.11195734958111196, 0.09444021325209444, 0.07768469154607768, 0.06854531607006854, 0.0456968773800457, 0.055597867479055596, 0.051028179741051026]",first,TA,2.859382269728025
STORJUSDT,2024-01-20-00:00,2024-01-21-00:00,"[0.11652703731911652, 0.10281797410510282, 0.11195734958111196, 0.10281797410510282, 0.09824828636709824, 0.10434120335110435, 0.08834729626808835, 0.10281797410510282, 0.08453922315308454, 0.08758568164508758]",second,TA,3.3147376325745603
STORJUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.29873039581777444, 0.18297236743838685, 0.1321882001493652, 0.09932785660941, 0.06646751306945482, 0.07841672890216579, 0.061239731142643763, 0.037341299477221805, 0.043315907393577296]",first,TA,2.853894283003445
STORJUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.12471994025392083, 0.11949215832710978, 0.09634055265123226, 0.11650485436893204, 0.09185959671396565, 0.08588498879761015, 0.0888722927557879, 0.09185959671396565, 0.08961911874533234, 0.0948469006721434]",second,TA,3.3088810677171083
STORJUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.27415891195418757, 0.1875447387258411, 0.12884753042233357, 0.09520400858983537, 0.09234073013600573, 0.06657122405153901, 0.06156048675733715, 0.05440229062276306, 0.03937007874015748]",first,TA,2.9060197412765594
STORJUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.11023622047244094, 0.12741589119541877, 0.10952040085898354, 0.10522548317823908, 0.09735146743020759, 0.09878310665712241, 0.07945597709377238, 0.09377236936292055, 0.09448818897637795, 0.08375089477451682]",second,TA,3.3095189937700704
STORJUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.2914244186046512, 0.18386627906976744, 0.1431686046511628, 0.09883720930232558, 0.07776162790697674, 0.06177325581395349, 0.04941860465116279, 0.050872093023255814, 0.042877906976744186]",first,TA,2.8616021241285643
STORJUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.12427325581395349, 0.11991279069767442, 0.09956395348837209, 0.08793604651162791, 0.10465116279069768, 0.09665697674418605, 0.09520348837209303, 0.09011627906976744, 0.08866279069767442, 0.09302325581395349]",second,TA,3.3117449382244324
STORJUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.29910714285714285, 0.18526785714285715, 0.11086309523809523, 0.109375, 0.06919642857142858, 0.060267857142857144, 0.04836309523809524, 0.061755952380952384, 0.05580357142857143]",first,TA,2.8750671197421336
STORJUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.11904761904761904, 0.11681547619047619, 0.10416666666666667, 0.08705357142857142, 0.10491071428571429, 0.09672619047619048, 0.09375, 0.0974702380952381, 0.078125, 0.10193452380952381]",second,TA,3.3117946088008012
STORJUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.31946508172362553, 0.1723625557206538, 0.10326894502228826, 0.08469539375928678, 0.08469539375928678, 0.08098068350668648, 0.05646359583952452, 0.04977711738484398, 0.048291233283803865]",first,TA,2.8590520597209332
STORJUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.1151560178306092, 0.12927191679049035, 0.11218424962852898, 0.11589895988112928, 0.08023774145616643, 0.0988112927191679, 0.09435364041604755, 0.08098068350668648, 0.08320950965824665, 0.08989598811292719]",second,TA,3.30295082489819
STORJUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.29304286718200984, 0.18411806043569923, 0.12087139845397049, 0.09557273366127898, 0.08784258608573436, 0.06746310611384398, 0.054111033028812365, 0.05692199578355587, 0.04005621925509487]",first,TA,2.8802563617938137
STORJUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.11314125087842586, 0.09768095572733661, 0.10681658468025299, 0.11876317638791287, 0.08643710470836262, 0.10470836261419536, 0.08995080815179199, 0.08573436401967674, 0.10049191848208011, 0.09627547434996486]",second,TA,3.314023264394861
STORJUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.3057324840764331, 0.17905166312809626, 0.10544939844302902, 0.0983722576079264, 0.08563340410474168, 0.0629865534324133, 0.0537862703467799, 0.055909412597310686, 0.05307855626326964]",first,TA,2.8774806456128936
STORJUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.12880396319886767, 0.09695682944090588, 0.11606510969568294, 0.09766454352441614, 0.09483368719037509, 0.10686482661004953, 0.08209483368719038, 0.09058740268931352, 0.10544939844302902, 0.08067940552016985]",second,TA,3.307822213580664
STORJUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.3102473498233215, 0.1667844522968198, 0.12438162544169612, 0.08833922261484099, 0.09469964664310954, 0.0657243816254417, 0.05017667844522968, 0.05371024734982332, 0.045936395759717315]",first,TA,2.8656048640188034
STORJUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.11519434628975266, 0.1166077738515901, 0.11024734982332156, 0.10530035335689046, 0.09469964664310954, 0.0911660777385159, 0.10035335689045936, 0.09187279151943463, 0.09257950530035336, 0.08197879858657244]",second,TA,3.3133389222053866
STORJUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.2684172137126185, 0.18161925601750548, 0.14660831509846828, 0.11816192560175055, 0.0736688548504741, 0.058351568198395334, 0.05762217359591539, 0.04011670313639679, 0.055433989788475566]",first,TA,2.897542445109141
STORJUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.11524434719183078, 0.11305616338439095, 0.11524434719183078, 0.09846827133479212, 0.09846827133479212, 0.09555069292487235, 0.09482129832239242, 0.08315098468271334, 0.09555069292487235, 0.09044493070751276]",second,TA,3.314179408190269
STORJUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.30673143650242884, 0.16724496877168632, 0.1450381679389313, 0.0916030534351145, 0.0784177654406662, 0.05829285218598196, 0.054823039555863984, 0.05343511450381679, 0.04441360166551006]",first,TA,2.856398358794814
STORJUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.1311589174184594, 0.11103400416377515, 0.11589174184594032, 0.09299097848716169, 0.08813324080499653, 0.0922970159611381, 0.09646079111727966, 0.09576682859125607, 0.08535739070090215, 0.09090909090909091]",second,TA,3.3086497052767045
STORJUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.29735376044568246, 0.16852367688022285, 0.133008356545961, 0.10654596100278552, 0.07242339832869081, 0.07242339832869081, 0.05988857938718663, 0.04596100278551532, 0.04387186629526462]",first,TA,2.878474837652379
STORJUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.13857938718662952, 0.10167130919220056, 0.0988857938718663, 0.0988857938718663, 0.10167130919220056, 0.09749303621169916, 0.0967966573816156, 0.08913649025069638, 0.09261838440111421, 0.08426183844011143]",second,TA,3.309001106432224
STORJUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.29234012649332397, 0.16373858046380885, 0.13000702740688685, 0.10119465917076599, 0.07167955024595925, 0.07870695713281799, 0.06605762473647224, 0.04848910751932537, 0.04778636683063949]",first,TA,2.904733148363228
STORJUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.11173576950105411, 0.10962754743499649, 0.12157413914265636, 0.10330288123682362, 0.10892480674631061, 0.09557273366127898, 0.08573436401967674, 0.09276177090653549, 0.07800421644413212, 0.09276177090653549]",second,TA,3.310308107320199
STORJUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.30631276901004306, 0.17718794835007173, 0.12984218077474893, 0.0896700143472023, 0.07675753228120516, 0.062410329985652796, 0.06886657101865136, 0.05021520803443329, 0.03873744619799139]",first,TA,2.857891151277208
STORJUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.12410329985652797, 0.1133428981348637, 0.1054519368723099, 0.09899569583931134, 0.11621233859397417, 0.09253945480631277, 0.08751793400286945, 0.08464849354375897, 0.08895265423242468, 0.08823529411764706]",second,TA,3.3094540643846027
STORJUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.317090395480226, 0.17443502824858756, 0.11299435028248588, 0.08968926553672317, 0.07415254237288135, 0.05861581920903955, 0.06426553672316385, 0.05296610169491525, 0.0557909604519774]",first,TA,2.8618440628582555
STORJUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.1172316384180791, 0.09887005649717515, 0.11793785310734463, 0.096045197740113, 0.09392655367231638, 0.0847457627118644, 0.11440677966101695, 0.08615819209039548, 0.0981638418079096, 0.0925141242937853]",second,TA,3.3122199253769713
STORJUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.31426448736998513, 0.17533432392273401, 0.12481426448736999, 0.09063893016344725, 0.08023774145616643, 0.07355126300148589, 0.05349182763744428, 0.0475482912332838, 0.04011887072808321]",first,TA,2.8438942825963154
STORJUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.12109955423476969, 0.11218424962852898, 0.10846953937592868, 0.10401188707280833, 0.10178306092124814, 0.1025260029717682, 0.06983655274888559, 0.09063893016344725, 0.09063893016344725, 0.0988112927191679]",second,TA,3.3085441140068923
STORJUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.31318281136198106, 0.18499635833940276, 0.12017479970866715, 0.08302986161689731, 0.08157319737800436, 0.05826656955571741, 0.05972323379461034, 0.04879825200291333, 0.050254916241806266]",first,TA,2.846528226791364
STORJUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.1260014566642389, 0.1143481427530954, 0.10487982520029134, 0.10706482155863073, 0.10415149308084487, 0.09176984705025491, 0.08667152221412965, 0.0808448652585579, 0.08812818645302258, 0.09613983976693372]",second,TA,3.3095164943859023
STORJUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.3228862973760933, 0.17638483965014579, 0.11370262390670553, 0.09548104956268222, 0.08819241982507289, 0.0575801749271137, 0.048104956268221574, 0.04956268221574344, 0.048104956268221574]",first,TA,2.830417645057071
STORJUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.13119533527696792, 0.10349854227405247, 0.10860058309037901, 0.11443148688046648, 0.10204081632653061, 0.08454810495626822, 0.10058309037900874, 0.09475218658892129, 0.08381924198250729, 0.07653061224489796]",second,TA,3.305121647234343
STORJUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.29564606741573035, 0.18328651685393257, 0.13342696629213482, 0.09129213483146068, 0.08286516853932584, 0.0625, 0.05407303370786517, 0.05196629213483146, 0.0449438202247191]",first,TA,2.8695958689137093
STORJUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.11306179775280899, 0.11938202247191011, 0.10252808988764045, 0.11376404494382023, 0.09269662921348315, 0.09339887640449439, 0.08918539325842696, 0.09129213483146068, 0.09129213483146068, 0.09339887640449439]",second,TA,3.3138037253556183
STORJUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.3220338983050847, 0.1716101694915254, 0.1228813559322034, 0.0847457627118644, 0.08403954802259887, 0.067090395480226, 0.054378531073446326, 0.0480225988700565, 0.04519774011299435]",first,TA,2.8386959751891814
STORJUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.12217514124293785, 0.12146892655367232, 0.10240112994350282, 0.10240112994350282, 0.10451977401129943, 0.0903954802259887, 0.07909604519774012, 0.08545197740112995, 0.10028248587570622, 0.09180790960451977]",second,TA,3.3090892612049108
STORJUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.2774239207360226, 0.2024062278839349, 0.13092710544939845, 0.07926397735314933, 0.07360226468506724, 0.0629865534324133, 0.06652512384996462, 0.059447983014861996, 0.047416843595187545]",first,TA,2.892628708541853
STORJUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.12880396319886767, 0.10828025477707007, 0.10120311394196745, 0.10474168435951875, 0.0927105449398443, 0.10332625619249823, 0.09129511677282377, 0.08846426043878274, 0.08634111818825195, 0.09483368719037509]",second,TA,3.3121538743574392
STORJUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.3073654390934844, 0.17847025495750707, 0.12322946175637393, 0.09135977337110482, 0.0708215297450425, 0.06444759206798867, 0.06444759206798867, 0.04603399433427762, 0.053824362606232294]",first,TA,2.866209286732683
STORJUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.11118980169971672, 0.10764872521246459, 0.09915014164305949, 0.11402266288951841, 0.10552407932011332, 0.09631728045325778, 0.08781869688385269, 0.09419263456090651, 0.09560906515580736, 0.08852691218130311]",second,TA,3.3164742437235026
STORJUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.2934173669467787, 0.18487394957983194, 0.12394957983193278, 0.09803921568627451, 0.09593837535014006, 0.06372549019607843, 0.052521008403361345, 0.04341736694677871, 0.04411764705882353]",first,TA,2.8670746171082375
STORJUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.12605042016806722, 0.12044817927170869, 0.09943977591036414, 0.09523809523809523, 0.10644257703081232, 0.10294117647058823, 0.09453781512605042, 0.09803921568627451, 0.0784313725490196, 0.0784313725490196]",second,TA,3.306556048498817
STORJUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.30626780626780625, 0.18803418803418803, 0.12535612535612536, 0.0868945868945869, 0.07763532763532764, 0.07051282051282051, 0.053418803418803416, 0.04772079772079772, 0.04415954415954416]",first,TA,2.8480331758050235
STORJUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.10541310541310542, 0.11467236467236468, 0.11823361823361823, 0.10541310541310542, 0.09188034188034189, 0.09971509971509972, 0.08333333333333333, 0.0876068376068376, 0.09259259259259259, 0.10113960113960115]",second,TA,3.3135792427123554
STORJUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.3303261623872311, 0.1457321304649549, 0.11172796668979876, 0.0916030534351145, 0.0922970159611381, 0.06731436502428868, 0.05343511450381679, 0.05412907702984039, 0.05343511450381679]",first,TA,2.860687330009365
STORJUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.12630117973629423, 0.11242192921582235, 0.10340041637751561, 0.09784871616932686, 0.11311589174184594, 0.09090909090909091, 0.08952116585704371, 0.08743927827897294, 0.09923664122137404, 0.0798056904927134]",second,TA,3.309158006094152
STORJUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.42470506592644, 0.16724496877168632, 0.07564191533657183, 0.06662040249826509, 0.05065926439972242, 0.05135322692574601, 0.047883414295628035, 0.05968077723802915, 0.056210964607911175]",first,TA,2.622314904879986
STORJUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.12630117973629423, 0.11589174184594032, 0.11311589174184594, 0.09090909090909091, 0.11380985426786953, 0.09646079111727966, 0.10062456627342123, 0.07564191533657183, 0.0798056904927134, 0.08743927827897294]",second,TA,3.303349264700232
STORJUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.3111111111111111, 0.14444444444444443, 0.10347222222222222, 0.09375, 0.08819444444444445, 0.06944444444444445, 0.075, 0.05694444444444444, 0.05763888888888889]",first,TA,2.9152304274286003
STORJUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.12083333333333333, 0.12569444444444444, 0.11944444444444445, 0.10972222222222222, 0.09722222222222222, 0.0798611111111111, 0.09652777777777778, 0.09305555555555556, 0.07916666666666666, 0.07847222222222222]",second,TA,3.3007360177956557
STORJUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.3089770354906054, 0.16910229645093947, 0.13221990257480862, 0.10508002783576896, 0.08281141266527488, 0.06263048016701461, 0.054279749478079335, 0.04453723034098817, 0.04036186499652053]",first,TA,2.8475805137860846
STORJUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.12247738343771747, 0.11064718162839249, 0.11691022964509394, 0.09116214335421016, 0.09742519137091162, 0.10368823938761308, 0.08629088378566457, 0.10090466249130133, 0.07585247042449547, 0.09464161447459986]",second,TA,3.3088262356218165
STORJUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.3050729673384295, 0.16122307157748436, 0.14107018763029883, 0.09312022237665045, 0.08617095205003475, 0.06462821403752605, 0.05211952744961779, 0.05489923558026407, 0.04169562195969423]",first,TA,2.867791653671317
STORJUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.11049339819318972, 0.11883252258512857, 0.11466296038915914, 0.10701876302988186, 0.1063238359972203, 0.09312022237665045, 0.08895066018068103, 0.08269631688672689, 0.08825573314801946, 0.08964558721334259]",second,TA,3.3112398002914425
STORJUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.3004857737682165, 0.1714087439278279, 0.11450381679389313, 0.09854267869535045, 0.0791117279666898, 0.0784177654406662, 0.05759888965995836, 0.056210964607911175, 0.04371963913948647]",first,TA,2.890412526432935
STORJUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.12630117973629423, 0.10340041637751561, 0.11242192921582235, 0.09923664122137404, 0.11311589174184594, 0.09021512838306732, 0.09090909090909091, 0.09299097848716169, 0.08258154059680778, 0.08882720333102012]",second,TA,3.310023101034289
STORJUSDT,2024-02-19-00:00,2024-02-20-00:00,"[0.29583333333333334, 0.17777777777777778, 0.1326388888888889, 0.09444444444444444, 0.07361111111111111, 0.07291666666666667, 0.049305555555555554, 0.05486111111111111, 0.04861111111111111]",first,TA,2.8793489059847484
