symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
ETCUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.32222222222222224, 0.17708333333333334, 0.10625, 0.09166666666666666, 0.08263888888888889, 0.06805555555555555, 0.06388888888888888, 0.050694444444444445, 0.0375]",first,TA,2.8387854794861034
ETCUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.13402777777777777, 0.09652777777777778, 0.11527777777777778, 0.10555555555555556, 0.10555555555555556, 0.08958333333333333, 0.08888888888888889, 0.09305555555555556, 0.09861111111111111, 0.07291666666666667]",second,TA,3.304306106894053
ETCUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.3136710617626648, 0.17002081887578072, 0.12352532963219987, 0.0922970159611381, 0.07702984038861901, 0.06662040249826509, 0.04441360166551006, 0.061068702290076333, 0.05135322692574601]",first,TA,2.8603102805274965
ETCUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.11866759195003469, 0.11866759195003469, 0.10895211658570438, 0.10201249132546843, 0.0922970159611381, 0.10895211658570438, 0.09576682859125607, 0.08743927827897294, 0.08258154059680778, 0.08466342817487855]",second,TA,3.310156640807471
ETCUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.2921582234559334, 0.14781401804302569, 0.10062456627342123, 0.10340041637751561, 0.08743927827897294, 0.08535739070090215, 0.07217210270645386, 0.05898681471200555, 0.0520471894517696]",first,TA,2.94514485793785
ETCUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.12352532963219987, 0.10478834142956281, 0.1193615544760583, 0.11242192921582235, 0.0916030534351145, 0.09715475364330327, 0.08813324080499653, 0.08327550312283137, 0.0922970159611381, 0.08743927827897294]",second,TA,3.3090293517989515
ETCUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.2914642609299098, 0.1589174184594032, 0.14295628036086053, 0.1054823039555864, 0.09299097848716169, 0.07494795281054822, 0.05135322692574601, 0.04302567661346287, 0.0388619014573213]",first,TA,2.8797246595724646
ETCUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.11658570437196392, 0.11242192921582235, 0.11034004163775156, 0.10617626648161, 0.11034004163775156, 0.09299097848716169, 0.09090909090909091, 0.09854267869535045, 0.07702984038861901, 0.08466342817487855]",second,TA,3.3102933993236108
ETCUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.32130464954892435, 0.1984732824427481, 0.12838306731436502, 0.09437890353920889, 0.06870229007633588, 0.05135322692574601, 0.05135322692574601, 0.0395558639833449, 0.046495489243580844]",first,TA,2.7864452583130546
ETCUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.12283136710617627, 0.11311589174184594, 0.1040943789035392, 0.1054823039555864, 0.10340041637751561, 0.0936849410131853, 0.09090909090909091, 0.0922970159611381, 0.08258154059680778, 0.0916030534351145]",second,TA,3.312620625042955
ETCUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.3192227619708536, 0.1734906315058987, 0.14295628036086053, 0.08882720333102012, 0.07702984038861901, 0.06800832755031229, 0.056210964607911175, 0.04233171408743928, 0.031922276197085354]",first,TA,2.8095798062320396
ETCUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.12283136710617627, 0.11242192921582235, 0.1054823039555864, 0.10131852879944483, 0.09507286606523248, 0.10340041637751561, 0.0791117279666898, 0.09784871616932686, 0.09576682859125607, 0.08674531575294935]",second,TA,3.3119848295380234
ETCUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.29354614850798055, 0.1991672449687717, 0.13324080499653018, 0.0936849410131853, 0.07356002775850104, 0.07078417765440666, 0.04580152671755725, 0.0395558639833449, 0.05065926439972242]",first,TA,2.8436600038568662
ETCUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.12699514226231784, 0.12213740458015267, 0.10895211658570438, 0.1054823039555864, 0.10478834142956281, 0.09784871616932686, 0.08743927827897294, 0.08327550312283137, 0.08049965301873699, 0.08258154059680778]",second,TA,3.3042199343077616
ETCUSDT,2024-01-17-00:00,2024-01-18-00:00,"[0.3199167244968772, 0.18598195697432338, 0.14226231783483692, 0.0798056904927134, 0.0784177654406662, 0.0652324774462179, 0.04441360166551006, 0.04302567661346287, 0.040943789035392086]",first,TA,2.797157506500371
ETCUSDT,2024-01-17-00:00,2024-01-18-00:00,"[0.12005551700208189, 0.11103400416377515, 0.11034004163775156, 0.10201249132546843, 0.09715475364330327, 0.1040943789035392, 0.09299097848716169, 0.09021512838306732, 0.08535739070090215, 0.08674531575294935]",second,TA,3.313369598630338
ETCUSDT,2024-01-18-00:00,2024-01-19-00:00,"[0.29493407356002777, 0.20055517002081888, 0.11519777931991672, 0.08952116585704371, 0.0777238029146426, 0.06453851492019431, 0.04718945176960444, 0.06800832755031229, 0.04233171408743928]",first,TA,2.8616273417537306
ETCUSDT,2024-01-18-00:00,2024-01-19-00:00,"[0.12699514226231784, 0.11866759195003469, 0.09090909090909091, 0.10478834142956281, 0.10825815405968078, 0.10617626648161, 0.09715475364330327, 0.07217210270645386, 0.0922970159611381, 0.08258154059680778]",second,TA,3.304174747739134
ETCUSDT,2024-01-19-00:00,2024-01-20-00:00,"[0.2738012508686588, 0.18276580958999306, 0.13620569840166782, 0.10910354412786658, 0.08061153578874218, 0.06462821403752605, 0.06393328700486449, 0.04169562195969423, 0.0472550382209868]",first,TA,2.9013728560044543
ETCUSDT,2024-01-19-00:00,2024-01-20-00:00,"[0.09589993050729674, 0.11466296038915914, 0.10701876302988186, 0.1063238359972203, 0.09312022237665045, 0.1014593467685893, 0.10771369006254343, 0.09728978457261987, 0.09728978457261987, 0.07922168172341904]",second,TA,3.3154489768934328
ETCUSDT,2024-01-20-00:00,2024-01-21-00:00,"[0.29097222222222224, 0.1763888888888889, 0.13680555555555557, 0.09930555555555555, 0.08055555555555556, 0.0625, 0.05277777777777778, 0.05277777777777778, 0.04791666666666667]",first,TA,2.8839882634005343
ETCUSDT,2024-01-20-00:00,2024-01-21-00:00,"[0.11875, 0.11180555555555556, 0.1111111111111111, 0.10416666666666667, 0.09166666666666666, 0.10347222222222222, 0.09861111111111111, 0.08472222222222223, 0.09583333333333334, 0.0798611111111111]",second,TA,3.311922814018003
ETCUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.3127171646977067, 0.16817234190410008, 0.12439193884642112, 0.0965948575399583, 0.07366226546212648, 0.05698401667824878, 0.06323835997220292, 0.05142460041695622, 0.05281445448227936]",first,TA,2.8656024697870626
ETCUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.1341209173036831, 0.11257817929117443, 0.10840861709520501, 0.10423905489923559, 0.0965948575399583, 0.10215427380125087, 0.09381514940931203, 0.09103544127866574, 0.08130646282140375, 0.07574704656011119]",second,TA,3.3043023120622803
ETCUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.30069444444444443, 0.18819444444444444, 0.11805555555555555, 0.09166666666666666, 0.0875, 0.06597222222222222, 0.06041666666666667, 0.05416666666666667, 0.03333333333333333]",first,TA,2.857006752246733
ETCUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.11805555555555555, 0.11458333333333333, 0.11319444444444444, 0.09791666666666667, 0.09583333333333334, 0.09583333333333334, 0.09097222222222222, 0.09722222222222222, 0.09305555555555556, 0.08333333333333333]",second,TA,3.313608191495853
ETCUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.3157529493407356, 0.17279666897987508, 0.12768910478834142, 0.09854267869535045, 0.07564191533657183, 0.06731436502428868, 0.04996530187369882, 0.05412907702984039, 0.03816793893129771]",first,TA,2.8387545431830348
ETCUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.13601665510062458, 0.11380985426786953, 0.09923664122137404, 0.09507286606523248, 0.10964607911172797, 0.09090909090909091, 0.08882720333102012, 0.08119361554476058, 0.09646079111727966, 0.08882720333102012]",second,TA,3.3060712007146074
ETCUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.30950728660652327, 0.20124913254684246, 0.12421929215822346, 0.08813324080499653, 0.06315058986814712, 0.05759888965995836, 0.055517002081887576, 0.05968077723802915, 0.040943789035392086]",first,TA,2.823619705333146
ETCUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.13324080499653018, 0.11034004163775156, 0.09923664122137404, 0.09715475364330327, 0.10756419153365718, 0.10270645385149202, 0.08535739070090215, 0.0791117279666898, 0.08882720333102012, 0.09646079111727966]",second,TA,3.307405383970067
ETCUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.31666666666666665, 0.18055555555555555, 0.12430555555555556, 0.07847222222222222, 0.07361111111111111, 0.07569444444444444, 0.050694444444444445, 0.05416666666666667, 0.04583333333333333]",first,TA,2.841966317120455
ETCUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.11875, 0.11736111111111111, 0.10902777777777778, 0.09861111111111111, 0.10277777777777777, 0.10416666666666667, 0.09027777777777778, 0.09236111111111112, 0.07847222222222222, 0.08819444444444445]",second,TA,3.3109180875806232
ETCUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.3011797362942401, 0.16516308119361556, 0.1297709923664122, 0.09784871616932686, 0.08605135322692574, 0.06939625260235947, 0.06315058986814712, 0.048577376821651634, 0.0388619014573213]",first,TA,2.8782794447546833
ETCUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.12213740458015267, 0.10895211658570438, 0.10825815405968078, 0.10201249132546843, 0.09507286606523248, 0.09299097848716169, 0.09090909090909091, 0.09576682859125607, 0.0936849410131853, 0.09021512838306732]",second,TA,3.315263322666841
ETCUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.325191905094208, 0.1688764829030007, 0.13049546406140963, 0.0942079553384508, 0.07606420097697139, 0.06699232379623168, 0.055826936496859735, 0.041172365666434056, 0.041172365666434056]",first,TA,2.8201267077193695
ETCUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.1332868108862526, 0.11095603628750872, 0.11584089323098395, 0.09839497557571528, 0.0928122819260293, 0.08862526168876483, 0.10327983251919051, 0.07885554780181438, 0.09560362875087229, 0.08234473133286811]",second,TA,3.304677955298522
ETCUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.3058659217877095, 0.18854748603351956, 0.10893854748603352, 0.10824022346368715, 0.06983240223463687, 0.07262569832402235, 0.052374301675977654, 0.039804469273743016, 0.05377094972067039]",first,TA,2.8498569656991095
ETCUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.11522346368715083, 0.12569832402234637, 0.09287709497206705, 0.10684357541899442, 0.1026536312849162, 0.09776536312849161, 0.09567039106145252, 0.10684357541899442, 0.07611731843575419, 0.08030726256983241]",second,TA,3.3071850048036198
ETCUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.31179775280898875, 0.17064606741573032, 0.12219101123595505, 0.09901685393258428, 0.08146067415730338, 0.06320224719101124, 0.05688202247191011, 0.047752808988764044, 0.047050561797752806]",first,TA,2.8592342278025087
ETCUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.13132022471910113, 0.12640449438202248, 0.10603932584269662, 0.09480337078651685, 0.10533707865168539, 0.09269662921348315, 0.08707865168539326, 0.0877808988764045, 0.07584269662921349, 0.09269662921348315]",second,TA,3.302428570034038
ETCUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.2894919972164231, 0.17884481558803061, 0.1266527487821851, 0.09603340292275574, 0.07515657620041753, 0.05915100904662491, 0.07028531663187196, 0.05149617258176757, 0.05288796102992345]",first,TA,2.89985971800736
ETCUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.11412665274878218, 0.11203897007654837, 0.11969380654140571, 0.1022964509394572, 0.10855949895615867, 0.09951287404314545, 0.08211551844119694, 0.09603340292275574, 0.07654836464857341, 0.08907446068197634]",second,TA,3.3085745557244604
ETCUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.3046495489243581, 0.1734906315058987, 0.1311589174184594, 0.08674531575294935, 0.08813324080499653, 0.05968077723802915, 0.06037473976405274, 0.054823039555863984, 0.040943789035392086]",first,TA,2.8656226895198467
ETCUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.12352532963219987, 0.11103400416377515, 0.1040943789035392, 0.08882720333102012, 0.11103400416377515, 0.09090909090909091, 0.08396946564885496, 0.10201249132546843, 0.08674531575294935, 0.09784871616932686]",second,TA,3.311499435911094
ETCUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.3064628214037526, 0.17303683113273105, 0.13551077136900624, 0.09867963863794302, 0.07157748436414177, 0.061153578874218205, 0.05072967338429465, 0.05559416261292564, 0.0472550382209868]",first,TA,2.858150112000295
ETCUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.12439193884642112, 0.10840861709520501, 0.11952744961779013, 0.10215427380125087, 0.09520500347463516, 0.09520500347463516, 0.09381514940931203, 0.08825573314801946, 0.08617095205003475, 0.08686587908269632]",second,TA,3.310425322608009
ETCUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.314066852367688, 0.16504178272980502, 0.1309192200557103, 0.08913649025069638, 0.0905292479108635, 0.057103064066852366, 0.06337047353760446, 0.04735376044568245, 0.04247910863509749]",first,TA,2.8523850816508496
ETCUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.11559888579387187, 0.11142061281337047, 0.12047353760445682, 0.09261838440111421, 0.10306406685236769, 0.10306406685236769, 0.0947075208913649, 0.09540389972144847, 0.0807799442896936, 0.08286908077994429]",second,TA,3.310513477166624
ETCUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.2985283812193413, 0.17589348283111422, 0.13104414856341975, 0.102312543798178, 0.08128941836019622, 0.06657323055360898, 0.049754730203223546, 0.046951646811492644, 0.04765241765942537]",first,TA,2.8687507319284014
ETCUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.1324456902592852, 0.09880868955851436, 0.1051156271899089, 0.10301331464611072, 0.10861948142957253, 0.10581639803784162, 0.08969866853538892, 0.07918710581639804, 0.09740714786264891, 0.07988787666433077]",second,TA,3.3066770553109435
ETCUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.2949438202247191, 0.18258426966292135, 0.13553370786516855, 0.10042134831460674, 0.07092696629213484, 0.06390449438202248, 0.054775280898876406, 0.05337078651685393, 0.04353932584269663]",first,TA,2.8676173737246944
ETCUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.13412921348314608, 0.11867977528089887, 0.10674157303370786, 0.09480337078651685, 0.11446629213483146, 0.08918539325842696, 0.08146067415730338, 0.08286516853932584, 0.0997191011235955, 0.07794943820224719]",second,TA,3.3004383535186745
ETCUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.3098885793871866, 0.18662952646239556, 0.1107242339832869, 0.10236768802228412, 0.08008356545961003, 0.06894150417827298, 0.059192200557103065, 0.04944289693593315, 0.032729805013927575]",first,TA,2.838950675215367
ETCUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.13579387186629527, 0.12534818941504178, 0.10584958217270195, 0.11002785515320335, 0.08774373259052924, 0.10584958217270195, 0.07938718662952646, 0.08356545961002786, 0.08495821727019498, 0.08147632311977716]",second,TA,3.2972923168021113
ETCUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.2992345163535143, 0.17884481558803061, 0.11482254697286012, 0.08698677800974251, 0.08977035490605428, 0.06471816283924843, 0.06402226861517049, 0.05706332637439109, 0.04453723034098817]",first,TA,2.887305247558109
ETCUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.1336116910229645, 0.10995128740431455, 0.11203897007654837, 0.0953375086986778, 0.1022964509394572, 0.09046624913013222, 0.08629088378566457, 0.09951287404314545, 0.08350730688935282, 0.08698677800974251]",second,TA,3.307209223158659
ETCUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.2773109243697479, 0.17577030812324929, 0.12885154061624648, 0.10434173669467788, 0.07633053221288516, 0.06302521008403361, 0.06162464985994398, 0.06022408963585434, 0.052521008403361345]",first,TA,2.9249320943802686
ETCUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.11624649859943978, 0.10784313725490197, 0.10644257703081232, 0.09733893557422969, 0.10994397759103641, 0.09453781512605042, 0.09103641456582633, 0.1015406162464986, 0.08823529411764706, 0.08683473389355742]",second,TA,3.315468447645857
ETCUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.2948986722571628, 0.18518518518518517, 0.13696715583508037, 0.08525506638714186, 0.07477288609364081, 0.0726764500349406, 0.05101327742837177, 0.04612159329140461, 0.053109713487071976]",first,TA,2.8689999890136755
ETCUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.10062893081761007, 0.11320754716981132, 0.10831586303284417, 0.12019566736547868, 0.08874912648497554, 0.11530398322851153, 0.08874912648497554, 0.09084556254367575, 0.08525506638714186, 0.08874912648497554]",second,TA,3.3107384087263907
ETCUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.29673384294649063, 0.17095205003474634, 0.1271716469770674, 0.0965948575399583, 0.07366226546212648, 0.07713690062543432, 0.06393328700486449, 0.05003474635163308, 0.04378040305767894]",first,TA,2.8895718584803283
ETCUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.11605281445448228, 0.10423905489923559, 0.10562890896455872, 0.10979847116052814, 0.0945100764419736, 0.09867963863794302, 0.0917303683113273, 0.0965948575399583, 0.09937456567060458, 0.08339124391938846]",second,TA,3.316198963224744
ETCUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.29608938547486036, 0.17946927374301677, 0.12360335195530726, 0.10335195530726257, 0.07541899441340782, 0.07891061452513966, 0.05865921787709497, 0.0446927374301676, 0.039804469273743016]",first,TA,2.8717441783377375
ETCUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.12011173184357542, 0.11662011173184357, 0.09706703910614525, 0.11522346368715083, 0.09497206703910614, 0.08589385474860335, 0.10195530726256984, 0.09427374301675978, 0.09217877094972067, 0.08170391061452514]",second,TA,3.3106498926115004
ETCUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.2961672473867596, 0.19094076655052264, 0.1240418118466899, 0.10452961672473868, 0.08222996515679443, 0.05714285714285714, 0.05365853658536585, 0.04320557491289199, 0.04808362369337979]",first,TA,2.8552414328509914
ETCUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.10662020905923345, 0.12752613240418118, 0.09616724738675958, 0.10801393728222997, 0.09825783972125436, 0.09268292682926829, 0.089198606271777, 0.09965156794425087, 0.08710801393728224, 0.09477351916376307]",second,TA,3.3132894076586217
ETCUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.29775280898876405, 0.1875, 0.125, 0.09901685393258428, 0.08075842696629214, 0.06530898876404495, 0.0625, 0.046348314606741575, 0.03581460674157303]",first,TA,2.8562541592940063
ETCUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.11376404494382023, 0.12640449438202248, 0.12008426966292135, 0.10955056179775281, 0.09058988764044944, 0.08707865168539326, 0.09410112359550561, 0.08497191011235955, 0.08918539325842696, 0.08426966292134831]",second,TA,3.3059569756596026
ETCUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.31714087439278277, 0.17279666897987508, 0.11866759195003469, 0.08258154059680778, 0.08188757807078417, 0.06800832755031229, 0.05968077723802915, 0.05065926439972242, 0.048577376821651634]",first,TA,2.8571774483063366
ETCUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.12213740458015267, 0.12491325468424705, 0.09576682859125607, 0.11311589174184594, 0.09576682859125607, 0.09507286606523248, 0.09784871616932686, 0.0659264399722415, 0.09090909090909091, 0.09854267869535045]",second,TA,3.302656921044783
ETCUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.31710709318497915, 0.17941585535465926, 0.11404728789986092, 0.10292072322670376, 0.08205841446453407, 0.0674547983310153, 0.061196105702364396, 0.04242002781641168, 0.03337969401947149]",first,TA,2.8271506789291068
ETCUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.10917941585535466, 0.12308762169680111, 0.11126564673157163, 0.1133518776077886, 0.09666203059805285, 0.09874826147426982, 0.08275382475660639, 0.08275382475660639, 0.09666203059805285, 0.08553546592489569]",second,TA,3.309320529790385
ETCUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.30298818624044477, 0.16608756080611536, 0.10840861709520501, 0.09798471160528145, 0.07088255733148019, 0.06393328700486449, 0.06462821403752605, 0.06810284920083391, 0.05698401667824878]",first,TA,2.907186732950001
ETCUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.113273106323836, 0.11952744961779013, 0.10840861709520501, 0.0945100764419736, 0.11674774148714386, 0.0847810979847116, 0.10006949270326616, 0.08269631688672689, 0.0847810979847116, 0.09520500347463516]",second,TA,3.309495722952884
ETCUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.2907702984038862, 0.17487855655794587, 0.1339347675225538, 0.08466342817487855, 0.08119361554476058, 0.07356002775850104, 0.05412907702984039, 0.062456627342123525, 0.04441360166551006]",first,TA,2.8963820372925118
ETCUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.13532269257460097, 0.11589174184594032, 0.11034004163775156, 0.09854267869535045, 0.10201249132546843, 0.0922970159611381, 0.0922970159611381, 0.0936849410131853, 0.08396946564885496, 0.07564191533657183]",second,TA,3.30349853403231
ETCUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.30362116991643456, 0.16504178272980502, 0.12047353760445682, 0.10027855153203342, 0.07799442896935933, 0.06685236768802229, 0.06476323119777158, 0.04944289693593315, 0.05153203342618384]",first,TA,2.890295525122092
ETCUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.11629526462395544, 0.10584958217270195, 0.10933147632311978, 0.10584958217270195, 0.08844011142061281, 0.10376044568245125, 0.10167130919220056, 0.0905292479108635, 0.08704735376044569, 0.09122562674094707]",second,TA,3.315384077451688
ETCUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.30532212885154064, 0.17577030812324929, 0.11064425770308123, 0.1057422969187675, 0.07352941176470588, 0.06932773109243698, 0.05952380952380952, 0.05672268907563025, 0.04341736694677871]",first,TA,2.875038942399813
ETCUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.10854341736694678, 0.1092436974789916, 0.11064425770308123, 0.10784313725490197, 0.10224089635854341, 0.1092436974789916, 0.09733893557422969, 0.08683473389355742, 0.08473389355742297, 0.08333333333333333]",second,TA,3.313701438175866
ETCUSDT,2024-02-19-00:00,2024-02-20-00:00,"[0.2948539638386648, 0.1995827538247566, 0.12169680111265646, 0.08066759388038942, 0.08553546592489569, 0.06606397774687066, 0.0584144645340751, 0.04450625869262865, 0.048678720445062586]",first,TA,2.8601370130513253
